date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,8.54,8.86,8.42,8.73,94396704.0,108995724,,,,0,0,0,0,0,0,0
20191218,8.77,9.11,8.72,8.79,109509235.2,123063541,0.0069,9.6,7.86,0,0,0,0,0,0,0
20191219,8.79,9.67,8.73,9.42,171001100.8,185630608,0.0717,9.67,7.91,0,0,0,1,0,0,0
20191220,9.3,9.48,9.02,9.06,113985100.8,123402762,-0.0382,10.36,8.48,0,0,0,0,0,0,0
20191223,9.02,9.33,8.91,8.92,67901888.0,74474739,-0.0155,9.97,8.15,0,0,0,0,0,0,0
20191224,8.96,9.35,8.96,9.23,91417177.6,99284274,0.0348,9.81,8.03,0,0,0,0,0,0,0
20191225,9.25,9.45,9.03,9.24,78575334.4,84913794,0.0011,10.15,8.31,0,0,0,0,0,0,0
20191226,9.15,10.1,9.07,9.89,182039424.0,189274228,0.0703,10.16,8.32,0,0,0,0,0,0,0
20191227,9.75,9.85,9.5,9.55,122211878.4,126385688,-0.0344,10.88,8.9,0,0,0,0,0,0,0
20191230,9.44,9.68,9.2,9.58,79071980.8,83542046,0.0031,10.5,8.6,0,0,0,0,0,0,0
20191231,9.51,9.63,9.41,9.43,50802841.6,53631092,-0.0157,10.54,8.62,0,0,0,0,0,0,0
20200102,9.2,9.34,9.15,9.27,100493420.8,108743449,-0.017,10.37,8.49,0,0,0,0,0,0,0
20200103,9.34,9.42,9.23,9.26,68845664.0,73900607,-0.0011,10.2,8.34,0,0,0,0,0,0,0
20200106,9.15,9.53,9.08,9.5,97846304.0,104268541,0.0259,10.19,8.33,0,0,0,0,0,0,0
20200107,9.53,9.86,9.53,9.61,107466124.8,111369610,0.0116,10.45,8.55,0,0,0,0,0,0,0
20200108,9.6,9.65,9.28,9.3,82852134.4,87941307,-0.0323,10.57,8.65,0,0,0,0,0,0,0
20200109,9.42,9.46,9.24,9.29,57616659.2,61717270,-0.0011,10.23,8.37,0,0,0,0,0,0,0
20200110,9.29,9.42,9.13,9.18,47711843.2,51622559,-0.0118,10.22,8.36,0,0,0,0,0,0,0
20200113,9.26,9.38,9.2,9.35,44247126.4,47580786,0.0185,10.1,8.26,0,0,0,0,0,0,0
20200114,9.35,9.57,9.27,9.43,72787833.6,77026234,0.0086,10.28,8.41,0,0,0,0,0,0,0
20200115,9.39,9.39,9.09,9.14,59080908.8,64311570,-0.0308,10.37,8.49,0,0,0,0,0,0,0
20200116,9.15,9.44,9.15,9.28,64874156.8,69732133,0.0153,10.05,8.23,0,0,0,0,0,0,0
20200117,9.21,9.36,9.15,9.17,44563968.0,48305556,-0.0119,10.21,8.35,0,0,0,0,0,0,0
20200120,9.17,9.19,8.71,8.82,67065401.6,75752575,-0.0382,10.09,8.25,0,0,0,0,0,0,0
20200121,8.73,8.76,8.23,8.3,61317798.4,72417416,-0.059,9.7,7.94,0,0,0,0,0,0,0
20200122,8.2,8.42,7.94,8.28,43896236.8,53801810,-0.0024,9.13,7.47,0,0,0,0,0,0,0
20200123,8.2,8.24,7.61,7.79,59444992.0,75067458,-0.0592,9.11,7.45,0,0,0,0,0,0,0
20200203,7.01,7.01,7.01,7.01,3293368.0,4698100,-0.1001,8.57,7.01,0,1,0,0,0,1,0
20200204,6.31,6.74,6.31,6.54,73659500.8,113705877,-0.067,7.71,6.31,0,0,0,0,0,0,0
20200205,6.63,6.92,6.57,6.82,60875769.6,90013554,0.0428,7.19,5.89,0,0,0,0,0,0,0
20200206,6.77,7.0,6.73,6.96,50380486.4,73358694,0.0205,7.5,6.14,0,0,0,0,0,0,0
20200207,7.0,7.1,6.83,7.05,47324022.4,68015059,0.0129,7.66,6.26,0,0,0,0,0,0,0
20200210,6.97,7.37,6.92,7.19,67163776.0,93464553,0.0199,7.76,6.34,0,0,0,0,0,0,0
20200211,7.26,7.87,7.1,7.5,102055289.6,135482398,0.0431,7.91,6.47,0,0,0,0,0,0,0
20200212,7.33,7.78,7.29,7.61,79237888.0,104681415,0.0147,8.25,6.75,0,0,0,0,0,0,0
20200213,7.61,8.27,7.51,8.11,119322496.0,150681773,0.0657,8.37,6.85,0,0,0,0,0,0,0
20200214,8.12,8.12,7.84,7.91,78941612.8,99253401,-0.0247,8.92,7.3,0,0,0,0,0,0,0
20200217,7.91,8.15,7.85,8.15,70357798.4,87609755,0.0303,8.7,7.12,0,0,0,0,0,0,0
20200218,8.17,8.55,8.1,8.38,88712544.0,106295244,0.0282,8.97,7.34,0,0,0,0,0,0,0
20200219,8.31,8.5,8.06,8.11,73234374.4,88701098,-0.0322,9.22,7.54,0,0,0,0,0,0,0
20200220,8.16,8.92,8.13,8.92,207821286.4,238484101,0.0999,8.92,7.3,1,0,1,1,1,0,0
20200221,8.86,9.08,8.73,8.89,157565696.0,176752745,-0.0034,9.81,8.03,0,0,0,0,0,0,0
20200224,9.1,9.43,8.98,9.29,153192921.6,166279951,0.045,9.78,8.0,0,0,0,0,0,0,0
20200225,8.99,9.59,8.89,9.49,165157734.4,178457229,0.0215,10.22,8.36,0,0,0,0,0,0,0
20200226,9.8,10.36,9.32,9.34,192544115.2,196152672,-0.0158,10.44,8.54,0,0,0,0,0,1,0
20200227,9.25,9.61,9.02,9.27,115850304.0,124357420,-0.0075,10.27,8.41,0,0,0,0,0,0,0
20200228,8.84,8.94,8.34,8.34,126302950.4,147232941,-0.1003,10.2,8.34,0,1,0,0,0,1,0
20200302,8.2,8.55,8.06,8.41,111553984.0,134333064,0.0084,9.17,7.51,0,0,0,0,0,0,0
20200303,8.69,8.84,8.51,8.65,93987219.2,108481616,0.0285,9.25,7.57,0,0,0,0,0,0,0
20200304,8.52,8.7,8.36,8.57,56922771.2,66829521,-0.0092,9.52,7.78,0,0,0,0,0,0,0
