date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,6.13,6.16,6.11,6.14,1388075.3,2261709,,,,0,0,0
20191216,6.14,6.2,6.12,6.19,1586272.9,2577446,0.0081,6.75,5.53,0,0,0
20191217,6.18,6.45,6.16,6.34,4490430.4,7105354,0.0242,6.81,5.57,0,0,0
20191218,6.35,6.43,6.3,6.34,2798888.8,4396264,0.0,6.97,5.71,0,0,0
20191219,6.33,6.4,6.31,6.35,1453927.5,2290890,0.0016,6.97,5.71,0,0,0
20191220,6.36,6.41,6.33,6.38,1974078.0,3100840,0.0047,6.98,5.72,0,0,0
20191223,6.39,6.44,6.27,6.29,2012596.0,3160711,-0.0141,7.02,5.74,0,0,0
20191224,6.27,6.33,6.26,6.32,1002667.3,1591536,0.0048,6.92,5.66,0,0,0
20191225,6.3,6.37,6.28,6.34,963563.5,1521229,0.0032,6.95,5.69,0,0,0
20191226,6.34,6.36,6.3,6.35,977946.8,1545391,0.0016,6.97,5.71,0,0,0
20191227,6.36,6.4,6.31,6.33,1443356.7,2267001,-0.0031,6.98,5.72,0,0,0
20191230,6.32,6.35,6.23,6.35,1179794.0,1873600,0.0032,6.96,5.7,0,0,0
20191231,6.35,6.39,6.32,6.38,1480576.5,2325960,0.0047,6.98,5.72,0,0,0
20200102,6.4,6.46,6.38,6.44,2691748.0,4193211,0.0094,7.02,5.74,0,0,0
20200103,6.45,6.48,6.4,6.44,2329071.4,3615700,0.0,7.08,5.8,0,0,0
20200106,6.4,6.48,6.38,6.43,1987385.6,3092878,-0.0016,7.08,5.8,0,0,0
20200107,6.43,6.5,6.41,6.5,1607418.8,2488859,0.0109,7.07,5.79,0,0,0
20200108,6.47,6.5,6.38,6.38,1846166.8,2869173,-0.0185,7.15,5.85,0,0,0
20200109,6.4,6.46,6.4,6.45,1782210.4,2773527,0.011,7.02,5.74,0,0,0
20200110,6.47,6.55,6.42,6.49,2520582.8,3888489,0.0062,7.1,5.81,0,0,0
20200113,6.5,6.5,6.4,6.5,2131750.8,3298500,0.0015,7.14,5.84,0,0,0
20200114,6.49,6.49,6.41,6.42,1807378.6,2804013,-0.0123,7.15,5.85,0,0,0
20200115,6.43,6.45,6.34,6.36,1435365.6,2249649,-0.0093,7.06,5.78,0,0,0
20200116,6.39,6.39,6.31,6.32,1140718.3,1800068,-0.0063,7.0,5.72,0,0,0
20200117,6.33,6.35,6.3,6.33,942351.8,1489601,0.0016,6.95,5.69,0,0,0
20200120,6.33,6.35,6.3,6.35,1328692.1,2101163,0.0032,6.96,5.7,0,0,0
20200121,6.35,6.35,5.72,6.28,2039512.6,3247599,-0.011,6.98,5.72,0,0,0
20200122,6.28,6.31,6.1,6.19,2318898.8,3759841,-0.0143,6.91,5.65,0,0,0
20200123,6.15,6.15,5.85,5.88,2529689.6,4209537,-0.0501,6.81,5.57,0,0,0
20200203,5.29,5.29,5.29,5.29,569574.3,1076700,-0.1003,6.47,5.29,-1,0,0
20200204,4.77,5.15,4.77,5.08,3930576.8,7852111,-0.0397,5.82,4.76,0,0,0
20200205,5.13,5.26,5.08,5.14,2205771.6,4269917,0.0118,5.59,4.57,0,0,0
20200206,5.12,5.26,5.1,5.23,1845135.6,3551952,0.0175,5.65,4.63,0,0,0
20200207,5.23,5.26,5.09,5.25,1552576.9,2974511,0.0038,5.75,4.71,0,0,0
20200210,5.26,5.48,5.24,5.41,2494716.8,4626530,0.0305,5.78,4.73,0,0,0
20200211,5.41,5.48,5.37,5.41,1731035.6,3193071,0.0,5.95,4.87,0,0,0
20200212,5.48,5.48,5.39,5.42,1314262.8,2425800,0.0018,5.95,4.87,0,0,0
20200213,5.45,5.45,5.25,5.27,1927786.4,3614948,-0.0277,5.96,4.88,0,0,0
20200214,5.27,5.3,5.26,5.26,944831.0,1789736,-0.0019,5.8,4.74,0,0,0
20200217,5.29,5.44,5.28,5.44,1698610.0,3149217,0.0342,5.79,4.73,0,0,0
20200218,5.44,5.53,5.42,5.53,1988134.2,3629160,0.0165,5.98,4.9,0,0,0
20200219,5.58,5.58,5.46,5.49,1699511.0,3090249,-0.0072,6.08,4.98,0,0,0
20200220,5.52,5.62,5.49,5.6,2469228.6,4451107,0.02,6.04,4.94,0,0,0
20200221,5.6,5.74,5.58,5.6,2208903.4,3922103,0.0,6.16,5.04,0,0,0
20200224,5.66,5.66,5.55,5.59,2202777.0,3934255,-0.0018,6.16,5.04,0,0,0
20200225,5.47,5.5,5.33,5.47,2811871.0,5174276,-0.0215,6.15,5.03,0,0,0
20200226,5.39,5.58,5.36,5.5,2491976.4,4540015,0.0055,6.02,4.92,0,0,0
20200227,5.52,5.61,5.49,5.57,2253416.4,4052707,0.0127,6.05,4.95,0,0,0
20200228,5.5,5.5,5.26,5.29,2712520.2,5040800,-0.0503,6.13,5.01,0,0,0
20200302,5.3,5.47,5.29,5.46,1439529.3,2647700,0.0321,5.82,4.76,0,0,0
