date,open,high,low,close,amount,vol
20191219,3.73,3.79,3.73,3.79,2430592.8,6458116
20191220,3.77,3.8,3.71,3.72,1884762.0,5023587
20191223,3.71,3.74,3.66,3.67,1642810.2,4438663
20191224,3.67,3.72,3.66,3.72,1171827.1,3176107
20191225,3.71,3.73,3.68,3.71,1249391.3,3371452
20191226,3.71,3.74,3.7,3.74,1263993.2,3401175
20191227,3.73,3.79,3.72,3.73,2079648.4,5526584
20191230,3.71,3.78,3.69,3.77,1829494.4,4891126
20191231,3.77,3.81,3.76,3.8,1980742.8,5235180
20200102,3.83,3.87,3.81,3.83,3181162.4,8291138
20200103,3.84,3.86,3.81,3.83,1956194.0,5101951
20200106,3.83,3.88,3.8,3.85,3032236.0,7880097
20200107,3.87,3.93,3.84,3.92,3835852.0,9866778
20200108,3.93,4.03,3.9,3.91,5739766.4,14516040
20200109,3.92,4.12,3.89,4.07,9321528.0,23246003
20200110,4.02,4.1,3.98,4.0,6774413.6,16818605
20200113,4.0,4.0,3.9,3.97,4105896.8,10415401
20200114,3.97,4.15,3.93,4.09,8740523.2,21527932
20200115,4.07,4.1,4.0,4.04,4848902.4,12012150
20200116,4.12,4.15,3.95,4.0,5593305.6,13824116
20200117,3.98,4.02,3.92,3.94,3268074.0,8249355
20200120,3.94,3.97,3.9,3.95,2038664.8,5165765
20200121,3.94,4.0,3.91,3.94,2200072.4,5571729
20200122,3.96,3.96,3.89,3.94,2183855.2,5561955
20200123,3.93,3.95,3.78,3.84,3088785.0,7982856
20200203,3.46,3.5,3.46,3.46,3760761.2,10863800
20200204,3.41,3.56,3.38,3.51,3706492.8,10638168
20200205,3.51,3.64,3.48,3.62,4075319.6,11316283
20200206,3.62,3.79,3.58,3.75,4360948.0,11807102
20200207,3.77,3.83,3.72,3.79,3776092.8,10018697
20200210,3.8,3.93,3.77,3.9,3547349.6,9141745
20200211,3.92,3.95,3.83,3.88,2852094.4,7343954
20200212,4.05,4.08,3.92,3.97,6046290.8,15166025
20200213,4.0,4.0,3.88,3.9,3527440.8,9004847
20200214,3.9,3.96,3.84,3.91,2824355.6,7259538
20200217,3.89,3.99,3.88,3.98,3789520.8,9574416
20200218,4.0,4.05,3.97,4.01,4312644.0,10769083
20200219,3.99,4.04,3.96,4.01,4154042.4,10397634
20200220,4.01,4.04,3.95,4.02,4068998.4,10178331
20200221,4.07,4.42,4.04,4.42,22359348.8,50925324
20200224,4.42,4.63,4.28,4.5,30675443.2,68772350
20200225,4.25,4.44,4.2,4.43,18598080.0,42947386
20200226,4.38,4.77,4.38,4.58,24092771.2,52236868
20200227,4.36,4.54,4.36,4.53,17481356.8,39295254
20200228,4.4,4.42,4.08,4.11,14111166.4,33430775
20200302,4.14,4.33,4.13,4.25,9155722.4,21647958
20200303,4.33,4.45,4.18,4.28,11251667.2,25983424
20200304,4.23,4.34,4.18,4.29,7097683.2,16703024
20200305,4.37,4.71,4.32,4.57,21013417.6,46456292
20200306,4.46,4.61,4.43,4.43,13292654.4,29497900
