date,open,high,low,close,amount,vol
20191213,4.34,4.4,4.32,4.38,1004730.8,2297936
20191216,4.39,4.47,4.37,4.45,735312.2,1658801
20191217,4.44,4.9,4.43,4.9,2201791.0,4588557
20191218,5.2,5.39,4.98,5.06,15057004.8,29014129
20191219,4.88,4.92,4.65,4.76,8986534.4,18791622
20191220,4.7,4.78,4.65,4.65,4027852.4,8539098
20191223,4.61,4.71,4.58,4.58,2612370.4,5635807
20191224,4.59,4.63,4.53,4.61,1856169.2,4051203
20191225,4.6,4.62,4.54,4.56,1764407.4,3847853
20191226,4.57,4.66,4.54,4.61,1727986.2,3769350
20191227,4.62,4.64,4.56,4.59,1588888.4,3449472
20191230,4.53,4.6,4.47,4.59,1911026.0,4218641
20191231,4.6,4.63,4.57,4.62,1002620.7,2174793
20200102,4.62,4.72,4.62,4.71,2051361.6,4380739
20200103,4.72,4.77,4.69,4.75,2157270.4,4555608
20200106,4.69,4.78,4.69,4.74,2058635.2,4343709
20200107,4.75,4.79,4.72,4.79,1652080.9,3468671
20200108,4.78,4.78,4.71,4.75,1645773.4,3467128
20200109,4.79,4.84,4.75,4.8,1338864.0,2788978
20200110,4.82,4.84,4.72,4.79,954048.2,1991810
20200113,4.76,4.82,4.74,4.8,894382.0,1864090
20200114,4.81,4.84,4.72,4.8,799324.5,1664300
20200115,4.8,4.85,4.75,4.83,1146274.5,2383331
20200116,4.85,4.85,4.79,4.8,941211.2,1953200
20200117,4.81,4.82,4.75,4.76,824252.4,1719754
20200120,4.75,4.83,4.73,4.81,754743.5,1578047
20200121,4.63,4.8,4.63,4.7,1083217.1,2293300
20200122,4.66,4.77,4.62,4.69,924963.7,1968521
20200123,4.7,4.83,4.53,4.58,1222867.4,2612405
20200203,4.13,4.27,4.12,4.12,1040603.4,2509700
20200204,4.06,4.4,4.03,4.32,2499051.6,5853476
20200205,4.31,4.49,4.23,4.4,2313405.2,5255458
20200206,4.39,4.62,4.35,4.52,2781601.2,6159142
20200207,4.51,4.97,4.4,4.8,6027954.8,12762387
20200210,4.75,4.75,4.52,4.59,3399699.6,7363973
20200211,4.56,4.57,4.41,4.54,2002234.6,4461289
20200212,4.52,4.53,4.48,4.5,1029669.1,2287488
20200213,4.51,4.53,4.38,4.42,1420910.3,3208757
20200214,4.44,4.44,4.36,4.39,1218109.1,2770532
20200217,4.47,4.67,4.4,4.66,3032900.4,6640718
20200218,4.62,4.76,4.62,4.73,2384759.2,5063975
20200219,4.68,4.73,4.61,4.64,1538781.0,3292247
20200220,4.64,4.78,4.63,4.74,1430152.3,3051120
20200221,4.78,4.93,4.72,4.73,2168666.2,4524406
20200224,4.71,4.87,4.62,4.83,3101186.8,6529090
20200225,4.73,4.85,4.6,4.83,3187597.6,6769233
20200226,4.73,4.84,4.6,4.74,2316165.4,4884726
20200227,4.73,4.83,4.65,4.8,2506712.4,5252320
20200228,4.71,5.11,4.68,5.03,8022416.0,16123434
20200302,5.0,5.3,4.91,5.15,6537602.4,12806067
