date,open,high,low,close,amount,vol
20191217,24.89,25.39,24.65,25.2,32506486.4,12971984
20191218,25.12,25.34,24.77,24.9,30431571.2,12155307
20191219,24.9,24.94,24.44,24.53,28134793.6,11429974
20191220,24.53,24.66,24.26,24.41,23766940.8,9734824
20191223,24.25,24.44,23.84,23.88,33051686.4,13716895
20191224,24.04,24.3,24.04,24.24,21435308.8,8865847
20191225,24.24,25.26,24.24,25.13,50868665.6,20420330
20191226,25.27,25.34,24.98,25.19,19273049.6,7645113
20191227,25.24,25.77,25.11,25.3,35611292.8,14034174
20191230,25.11,25.67,24.9,25.46,35651708.8,14026303
20191231,25.51,26.08,25.36,25.99,36355340.8,14038911
20200102,26.37,26.62,26.16,26.36,37391728.0,14142018
20200103,26.42,26.65,25.98,26.09,34163171.2,13033280
20200106,26.3,28.4,26.28,27.08,79236390.4,28946689
20200107,27.49,27.6,27.1,27.36,38528636.8,14108445
20200108,27.36,29.22,27.17,28.21,87638092.8,30650581
20200109,28.8,29.58,28.35,28.81,55322521.6,19143327
20200110,28.81,28.98,28.16,28.52,50435068.8,17686496
20200113,28.52,28.85,28.11,28.53,48262396.8,16996339
20200114,28.8,29.09,28.0,28.14,45004419.2,15838296
20200115,28.12,28.57,28.02,28.41,39911574.4,14097538
20200116,28.57,29.28,28.41,28.56,34248560.0,11884313
20200117,28.64,28.75,28.3,28.61,26645835.2,9334452
20200120,28.57,28.58,27.25,28.29,67017907.2,23915891
20200121,28.31,28.39,27.35,27.61,49589804.8,17887683
20200122,27.58,27.89,27.02,27.61,54084979.2,19647678
20200123,27.37,28.36,26.3,26.7,42141884.8,15428274
20200203,24.03,26.26,24.03,25.58,66052179.2,26139145
20200204,26.07,26.8,26.0,26.37,51879113.6,19618235
20200205,27.37,27.5,26.45,26.74,51136524.8,18904258
20200206,26.11,26.8,25.21,26.15,99937145.6,38509103
20200207,26.0,26.0,25.13,25.39,63289561.6,24943830
20200210,25.5,26.62,25.24,26.53,64556460.8,24787731
20200211,27.3,27.4,26.59,27.01,58989350.4,21804628
20200212,26.87,27.17,26.55,26.92,39119580.8,14564349
20200213,26.8,27.05,26.58,26.62,29682796.8,11098909
20200214,26.53,26.78,26.2,26.67,29281948.8,11045621
20200217,26.36,28.35,26.36,28.21,67872032.0,24511911
20200218,28.4,28.45,27.68,27.9,43803228.8,15617722
20200219,28.46,28.47,27.33,27.51,39260601.6,14166725
20200220,27.66,28.76,27.1,28.41,67243481.6,24034429
20200221,28.4,29.79,28.2,29.45,62333516.8,21294582
20200224,29.27,30.12,28.98,29.48,67091296.0,22683786
20200225,28.9,30.31,28.24,30.05,72112921.6,24580608
20200226,29.5,29.62,28.4,28.4,57610502.4,19860084
20200227,28.6,29.09,28.19,28.36,41070080.0,14340583
20200228,27.1,28.36,26.84,28.15,51080256.0,18507545
20200302,27.85,28.77,27.61,28.55,47482595.2,16796046
20200303,28.73,29.38,27.9,28.03,50177664.0,17612172
20200304,27.33,27.9,27.0,27.51,45549097.6,16681796
