date,open,high,low,close,amount,vol
20191217,3.32,3.48,3.31,3.44,13659307.2,39933286
20191218,3.43,3.49,3.41,3.45,8481307.2,24578603
20191219,3.46,3.5,3.44,3.49,6876276.0,19824168
20191220,3.5,3.54,3.43,3.43,5174342.4,14902660
20191223,3.47,3.51,3.38,3.38,7626664.0,22123258
20191224,3.41,3.47,3.37,3.46,5579080.0,16293678
20191225,3.45,3.64,3.44,3.58,10638629.6,29848555
20191226,3.6,3.67,3.55,3.58,8237604.0,22840246
20191227,3.58,3.65,3.53,3.53,5705384.4,15997653
20191230,3.5,3.56,3.44,3.54,5848858.0,16654951
20191231,3.56,3.56,3.44,3.47,7062547.2,20342168
20200102,3.5,3.67,3.48,3.6,11842115.2,33204477
20200103,3.59,3.65,3.57,3.62,7496776.0,20743926
20200106,3.61,3.73,3.57,3.67,10723085.6,29262341
20200107,3.6,3.62,3.47,3.53,21499875.2,60916371
20200108,3.5,3.57,3.46,3.48,10885730.4,30961658
20200109,3.51,3.56,3.51,3.54,6884992.8,19485211
20200110,3.55,3.56,3.48,3.51,5354021.6,15234275
20200113,3.59,3.61,3.52,3.56,10637865.6,29866253
20200114,3.56,3.74,3.52,3.72,18155136.0,49939218
20200115,3.73,3.79,3.63,3.66,11656728.8,31616533
20200116,3.69,3.82,3.66,3.75,13502883.2,35947708
20200117,3.83,3.83,3.73,3.77,8803027.2,23340094
20200120,3.81,3.81,3.64,3.68,11048171.2,29944261
20200121,3.65,3.68,3.57,3.59,9203913.6,25443469
20200122,3.57,3.61,3.51,3.57,6281107.2,17649517
20200123,3.53,3.57,3.33,3.4,9321264.8,27080662
20200203,3.06,3.14,3.06,3.06,15059289.6,49039465
20200204,3.08,3.29,3.08,3.24,17208345.6,53679581
20200205,3.29,3.42,3.25,3.33,14442566.4,43155762
20200206,3.39,3.66,3.31,3.63,33355260.8,93802795
20200207,3.63,3.99,3.51,3.99,52505721.6,140375526
20200210,4.09,4.26,3.88,4.0,59578656.0,147366568
20200211,4.0,4.0,3.7,3.72,30477139.2,79966322
20200212,3.69,3.85,3.67,3.77,17209302.4,45643923
20200213,3.73,3.94,3.65,3.8,23804876.8,63114288
20200214,3.77,3.83,3.69,3.69,13647692.8,36369966
20200217,3.73,3.78,3.69,3.77,13306091.2,35451666
20200218,3.8,3.86,3.74,3.82,15081240.0,39713193
20200219,3.79,3.83,3.71,3.72,14326388.8,38092829
20200220,3.73,3.76,3.68,3.73,12936693.6,34735350
20200221,3.73,3.74,3.68,3.69,14607785.6,39419991
20200224,3.71,3.87,3.7,3.82,28258368.0,74621113
20200225,3.76,3.78,3.6,3.74,16193691.2,43528468
20200226,3.69,3.9,3.64,3.8,24584838.4,64648365
20200227,3.87,4.18,3.81,4.18,39809376.0,97993482
20200228,4.18,4.33,3.91,3.91,62635513.6,151933614
20200302,3.86,4.27,3.83,4.11,40611283.2,99056504
20200303,4.11,4.4,4.05,4.32,62691276.8,147202507
20200304,4.32,4.5,4.2,4.34,58321632.0,134125124
