date,open,high,low,close,amount,vol
20191213,2.46,2.48,2.45,2.48,3175595.4,12883434
20191216,2.48,2.5,2.46,2.49,2255347.4,9095490
20191217,2.49,2.54,2.48,2.52,4123523.6,16409214
20191218,2.51,2.53,2.5,2.51,2462256.6,9788784
20191219,2.51,2.54,2.5,2.53,2567920.0,10183974
20191220,2.53,2.55,2.52,2.53,2588817.6,10213648
20191223,2.52,2.54,2.49,2.49,2577981.0,10267225
20191224,2.49,2.53,2.49,2.53,1568511.4,6247200
20191225,2.52,2.53,2.49,2.5,1505372.0,6000213
20191226,2.51,2.52,2.5,2.51,1336084.5,5332938
20191227,2.51,2.57,2.51,2.53,4163219.6,16416000
20191230,2.51,2.58,2.5,2.55,3973914.4,15650472
20191231,2.55,2.58,2.53,2.58,3804565.6,14890074
20200102,2.58,2.6,2.57,2.6,4247471.2,16413746
20200103,2.59,2.6,2.57,2.58,3041229.2,11789865
20200106,2.57,2.61,2.56,2.6,4292769.6,16585163
20200107,2.59,2.7,2.59,2.65,8703422.4,32754366
20200108,2.65,2.65,2.56,2.58,5289014.0,20292403
20200109,2.6,2.62,2.58,2.6,2709780.2,10419721
20200110,2.6,2.61,2.56,2.56,2385497.6,9257700
20200113,2.56,2.57,2.54,2.57,1731477.8,6777664
20200114,2.57,2.59,2.56,2.57,2345929.4,9095396
20200115,2.58,2.58,2.53,2.53,2440441.0,9581800
20200116,2.54,2.55,2.53,2.53,1109448.5,4376305
20200117,2.54,2.55,2.52,2.52,1234000.2,4868009
20200120,2.52,2.54,2.51,2.54,1407969.0,5570800
20200121,2.53,2.54,2.49,2.5,2114842.4,8428578
20200122,2.49,2.5,2.47,2.5,1662165.8,6687804
20200123,2.49,2.5,2.42,2.43,2278897.0,9293711
20200203,2.2,2.21,2.19,2.19,2795352.8,12729300
20200204,2.12,2.21,2.12,2.19,2655839.2,12166424
20200205,2.19,2.25,2.19,2.22,2147970.0,9675159
20200206,2.22,2.25,2.2,2.24,2114128.8,9494234
20200207,2.23,2.24,2.21,2.24,1924009.6,8640493
20200210,2.23,2.28,2.22,2.27,2114375.2,9376374
20200211,2.27,2.34,2.27,2.28,3375091.6,14649926
20200212,2.28,2.32,2.25,2.3,2266446.8,9901796
20200213,2.3,2.31,2.26,2.26,2099825.0,9204585
20200214,2.26,2.29,2.26,2.28,1276517.8,5608350
20200217,2.27,2.35,2.27,2.34,2894467.6,12478820
20200218,2.34,2.36,2.32,2.33,2235753.4,9577724
20200219,2.34,2.35,2.31,2.31,1921331.0,8237441
20200220,2.32,2.36,2.31,2.35,2203198.6,9405524
20200221,2.35,2.39,2.34,2.37,2659574.8,11248303
20200224,2.37,2.37,2.34,2.36,2015732.4,8576500
20200225,2.32,2.32,2.26,2.32,3158031.6,13754443
20200226,2.29,2.39,2.28,2.35,4184552.4,17827799
20200227,2.35,2.38,2.34,2.34,2660580.0,11285377
20200228,2.32,2.32,2.25,2.26,3474613.2,15230902
20200302,2.27,2.34,2.27,2.33,2911629.6,12574243
