date,open,high,low,close,amount,vol
20191217,10.38,10.44,10.27,10.4,2810525.0,2707455
20191218,10.37,10.65,10.35,10.48,2681680.8,2552000
20191219,10.48,11.35,10.46,11.16,7415617.6,6765722
20191220,11.16,11.16,10.7,10.7,4140693.2,3801801
20191223,10.68,10.68,10.34,10.36,2020946.4,1925201
20191224,10.32,10.65,10.32,10.46,1050496.6,1003708
20191225,10.47,10.48,10.25,10.36,1857327.6,1792376
20191226,10.35,10.39,10.22,10.35,1176376.9,1141832
20191227,10.33,10.41,10.29,10.3,1386088.3,1341400
20191230,10.17,10.26,9.79,10.22,2517604.4,2504634
20191231,10.16,10.34,10.13,10.2,1680798.0,1639407
20200102,10.23,10.43,10.17,10.26,2195215.2,2135769
20200103,10.25,10.85,10.25,10.67,4957831.2,4693958
20200106,10.53,10.88,10.45,10.6,3405015.6,3197102
20200107,10.6,10.69,10.52,10.63,3059044.8,2882568
20200108,10.59,10.62,10.32,10.33,1946220.0,1858300
20200109,10.43,10.53,10.37,10.45,2211979.2,2121500
20200110,10.5,10.54,10.34,10.37,1281530.9,1230900
20200113,10.35,10.5,10.27,10.38,1231924.2,1190505
20200114,10.42,10.75,9.86,10.7,4587298.8,4334502
20200115,10.65,10.73,10.4,10.55,2935597.2,2788201
20200116,10.6,10.81,10.43,10.6,3045038.0,2869206
20200117,10.51,10.6,10.33,10.41,1935053.6,1853006
20200120,10.35,10.53,10.23,10.49,1482185.8,1421782
20200121,10.46,10.46,10.24,10.25,1309572.0,1265010
20200122,10.25,10.31,10.11,10.2,1051685.0,1031059
20200123,10.16,10.16,9.45,9.51,2537631.6,2604951
20200203,8.56,8.66,8.56,8.56,1707598.0,1994800
20200204,7.7,8.36,7.7,8.02,4001423.2,5023340
20200205,8.0,8.48,7.89,8.34,3269238.8,3930779
20200206,8.37,8.67,8.16,8.58,2206829.4,2594691
20200207,8.48,8.68,8.39,8.53,1863804.0,2186170
20200210,8.48,9.38,8.45,9.38,4869595.6,5380832
20200211,9.21,9.3,8.76,8.77,4156165.6,4662202
20200212,8.71,9.05,8.65,8.92,2385271.6,2674780
20200213,8.85,9.1,8.76,8.87,2271739.6,2551507
20200214,8.78,8.99,8.78,8.9,1719796.8,1936301
20200217,9.03,9.41,9.01,9.22,3584940.4,3887204
20200218,9.13,9.34,9.08,9.24,2577194.8,2796977
20200219,9.3,9.3,9.02,9.04,2296183.2,2510681
20200220,9.16,9.24,8.99,9.22,2147860.2,2350380
20200221,9.22,9.35,9.16,9.2,2635908.4,2853100
20200224,9.31,9.4,8.97,9.4,4855021.6,5284560
20200225,9.5,9.5,8.91,9.19,4600369.6,5035632
20200226,9.07,9.31,9.0,9.14,3557686.0,3880610
20200227,9.1,9.25,9.01,9.11,2145648.2,2350372
20200228,8.8,8.85,8.4,8.5,3813728.4,4378940
20200302,8.52,8.9,8.52,8.83,1958982.6,2236511
20200303,8.97,9.11,8.86,8.97,1815984.0,2021100
20200304,8.99,9.08,8.84,8.96,1777140.0,1989956
